STOP_ID,BENCHES,SHELTERS,BIKERACKS,TRASHCANS,STOP_NAME,STOP_ABBR,STREET_NMB,ON_STREET,AT_STREET,CITY,ZIP,BAY,STOP_TYPE,PLACEMENT,CORNER,STATUS,LATITUDE,LONGITUDE,SOURCE,SOURCEDATE
2821,3,0,1,1,Rundberg Station (NB),241SE,009325,Lamar,Rundberg,Austin,78753,,Rapid Station,Nearside,Southeast,,30.362616670000000,-97.697133330000000,Capital Metro,2022-08-16
2825,0,0,0,0,8032 Bar K Ranch (Lago Vista H,TP12OB,008032,Bar K Ranch,FM 1431,Lago Vista,78645,,Bus Stop,Farside,Northwest,,30.480750150000000,-97.978271370000000,Capital Metro,2022-08-16
2827,0,0,0,0,Crossbow/Paseo de Vaca,TP10,007100,Crossbow,Paseo de Vaca,Lago Vista,78645,,Bus Stop,Farside,Northeast,,30.471570000000000,-97.991100000000000,Capital Metro,2022-08-16
2829,0,0,0,0,8033 Bar K Ranch (Lago Vista H,TB12IB,008033,Bar K Ranch,FM 1431,Lago Vista,78645,,Bus Stop,Nearside,Southwest,,30.480667670000000,-97.978167010000000,Capital Metro,2022-08-16
2830,2,2,0,1,5887 Thunderbird/Dawn,402,005803,Thunderbird,Dawn,Lago Vista,78645,None,Bus Bay,Mid-Block,Southeast,,30.453482000000000,-97.987134000000000,Capital Metro,2022-08-16
2831,0,0,0,0,Park/Crestview Jonestown,307SE,010600,Park,Crestview Jonestown,Jonestown,78645,,Bus Stop,Mid-Block,Northeast,,30.492834700000000,-97.922829870000000,Capital Metro,2022-08-16
2856,1,0,0,1,1703 12Th/Leona,S2746,001703,12Th,Leona,Austin,78702,,Bus Stop,Farside,Southeast,,30.273472000000000,-97.721367000000000,Capital Metro,2022-08-16
2863,0,0,0,0,Cherrywood/Edgewood,S3520,003213,Cherrywood,Edgewood,Austin,78722,,Bus Stop,Nearside,Southeast,,30.287810050000000,-97.716077820000000,Capital Metro,2022-08-16
2864,1,0,0,1,3719 Cherrywood/38Th Half,S3521,003719,Cherrywood,38Th Half,Austin,78722,,Bus Stop,Nearside,Southeast,,30.291490000000000,-97.713680000000000,Capital Metro,2022-08-16
2870,1,1,0,1,6717 Cameron/Athletic,S243,006717,Cameron,Athletic,Austin,78752,,Bus Stop,Nearside,Southeast,,30.322830000000000,-97.694130000000000,Capital Metro,2022-08-16
2871,1,1,0,1,7068 Cameron/st Johns,376,001345,Cameron,st Johns,Austin,78752,None,Bus Stop,Farside,Southwest,,30.325625000000000,-97.692766000000000,Capital Metro,2022-08-16
2874,0,0,0,1,514 st Johns/Guadalupe,S250,000514,st Johns,Guadalupe,Austin,78752,,Bus Stop,Nearside,Northeast,,30.337813000000000,-97.714297000000000,Capital Metro,2022-08-16
2877,1,2,0,1,6904 Airport/Lamar,S1416,006904,Airport,Lamar,Austin,78752,,Bus Stop,Mid-Block,Southeast,,30.336201680000000,-97.718247340000000,Capital Metro,2022-08-16
2878,1,1,0,1,7209 Lamar/st Johns,242SE,007135,Lamar,st Johns,Austin,78752,,Bus Stop,Farside,Southeast,,30.339476910000000,-97.717637490000000,Capital Metro,2022-08-16
2880,0,0,0,1,601 st Johns/Guadalupe,S253SW,000601,st Johns,Guadalupe,Austin,78752,,Bus Stop,Nearside,Southwest,,30.337810280000000,-97.714620620000000,Capital Metro,2022-08-16
2886,1,1,0,1,1011 st Johns/Bethune,S3526,001011,st Johns,Bethune,Austin,78752,,Bus Stop,Nearside,Southwest,,30.330100000000000,-97.698470000000000,Capital Metro,2022-08-16
2908,0,0,0,0,7925 Rockwood/Ashdale,60E,007925,Rockwood,Ashdale,Austin,78757,,Bus Stop,Farside,Southeast,,30.360487510000000,-97.735876870000000,Capital Metro,2022-08-16
2913,1,0,0,1,3400 Lamar/34Th,LA34NW,003400,Lamar,34Th,Austin,78705,,Bus Stop,Nearside,Northwest,,30.302820000000000,-97.744768000000000,Capital Metro,2022-08-16
2917,0,0,0,0,801 William Cannon/Cooper,S3049,000801,William Cannon,Cooper,Austin,78745,,Bus Stop,Mid-Block,Southeast,,30.197942610000000,-97.790053560000000,Capital Metro,2022-08-16
2918,1,1,0,1,701 William Cannon/1St,364SW,000701,William Cannon,1St,Austin,78745,,Bus Stop,Nearside,Southwest,,30.197073000000000,-97.788053000000000,Capital Metro,2022-08-16
2933,0,0,0,0,Slaughter/United Kingdom,S3064,000922,Slaughter,United Kingdom,Austin,78748,,Bus Stop,Farside,Northeast,,30.174099470000000,-97.809607390000000,Capital Metro,2022-08-16
2934,0,0,0,0,Slaughter/Texas Oaks,S3065,001208,Slaughter,Texas Oaks,Austin,78748,,Bus Stop,Mid-Block,Northwest,,30.173986370000000,-97.815498730000000,Capital Metro,2022-08-16
2938,1,0,0,1,HEB Slaughter/Menchaca,S2659,002000,Slaughter,Menchaca,Austin,78748,,Bus Stop,Mid-Block,Northwest,,30.173811820000000,-97.825922490000000,Capital Metro,2022-08-16
2974,1,0,0,1,1401 Slaughter/Bilbrook,S656,001401,Slaughter,Bilbrook,Austin,78748,,Bus Stop,Farside,Southwest,,30.173695650000000,-97.816422380000000,Capital Metro,2022-08-16
2975,1,0,0,0,1213 Slaughter/David Moore,S657,001213,Slaughter,David Moore,Austin,78748,,Bus Stop,Farside,Southeast,,30.173729180000000,-97.814019730000000,Capital Metro,2022-08-16
2976,0,0,0,0,1001 Slaughter/United Kingdom,S658,001001,Slaughter,United Kingdom,Austin,78748,,Bus Stop,Farside,Southwest,,30.173797710000000,-97.808880720000000,Capital Metro,2022-08-16
3010,0,0,0,0,Braker/Swearingen,S1154,001430,Braker,Swearingen,Austin,78758,,Bus Stop,Nearside,Northeast,,30.387659000000000,-97.698410000000000,Capital Metro,2022-08-16
3011,0,0,0,0,1612 Braker/Bittern Hollow,S1155,001612,Braker,Bittern Hollow,Austin,78758,,Bus Stop,Nearside,Northeast,,30.389344240000000,-97.701331610000000,Capital Metro,2022-08-16
3012,1,0,0,1,1900 Braker/Metric,275NE,001900,Braker,Metric,Austin,78758,,Bus Stop,Mid-Block,Northeast,,30.391553000000000,-97.706104000000000,Capital Metro,2022-08-16
3014,1,1,0,1,Braker/Ibm,S1158,003000,Braker,Burnet,Austin,78758,,Bus Stop,Mid-Block,Northwest,,30.392667070000000,-97.725958400000000,Capital Metro,2022-08-16
3016,1,0,0,1,10050 Great Hills/Research,S1160,010050,Great Hills,Research,Austin,78759,,Bus Stop,Mid-Block,Northeast,,30.393703210000000,-97.743883780000000,Capital Metro,2022-08-16
3017,0,0,0,1,4001 Braker/Stonelake,S1170G,004001,Braker,Stonelake,Austin,78759,,Bus Stop,Mid-Block,Southeast,,30.397316000000000,-97.736242000000000,Capital Metro,2022-08-16
3020,2,1,0,1,Braker/Burnet SW Corner,500SW,002700,Braker,Burnet,Austin,78758,,Bus Stop,Nearside,Southwest,,30.391126980000000,-97.722227530000000,Capital Metro,2022-08-16
3021,1,0,0,1,2001 Braker/Metric,275SW,002001,Braker,Metric,Austin,78758,,Bus Stop,Nearside,Southwest,,30.392385000000000,-97.708773000000000,Capital Metro,2022-08-16
3022,0,0,0,0,1613 Braker/Bittern Hollow,S2594G,001613,Braker,Bittern Hollow,Austin,78758,,Bus Stop,Farside,Southeast,,30.389100570000000,-97.701391400000000,Capital Metro,2022-08-16
3023,0,0,0,0,Braker/Milbanks,S1174G,001423,Braker,Milbanks,Austin,78758,,Bus Stop,Nearside,Southwest,,30.387124000000000,-97.697959000000000,Capital Metro,2022-08-16
3033,1,0,0,1,1624 Ohlen/Payton Gin,S2538,001624,Ohlen,Payton Gin,Austin,78758,,Bus Stop,Mid-Block,Southwest,,30.363710000000000,-97.716090000000000,Capital Metro,2022-08-16
3036,0,0,0,1,Metric/Sunhillow,S1205,011900,Metric,Sunhillow,Austin,78758,,Bus Stop,Farside,Northeast,,30.399286070000000,-97.703642900000000,Capital Metro,2022-08-16
3041,1,1,0,1,Metric/Lamplight,S1223,012300,Metric,Lamplight Village,Austin,78758,,Bus Stop,Nearside,Northwest,,30.410865820000000,-97.695392950000000,Capital Metro,2022-08-16
3045,1,0,0,1,2501 Parmer/Tomanet,315,002501,Parmer,Tomanet,Austin,78758,,Bus Stop,Mid-Block,Southeast,,30.418592000000000,-97.701867000000000,Capital Metro,2022-08-16
3060,1,1,0,1,Burnet/Ashdale,S1273,008000,Burnet,Ashdale,Austin,78757,,Bus Stop,Farside,Southwest,,30.358332540000000,-97.730386220000000,Capital Metro,2022-08-16
3063,1,0,0,1,Burnet/Teakwood,S1242,008140,Burnet,Teakwood,Austin,78757,,Bus Stop,Farside,Northeast,,30.360507640000000,-97.729587590000000,Capital Metro,2022-08-16
3075,1,2,0,1,9037 Lamar/Cooper,S2937,009037,Lamar,Cooper,Austin,78753,,Bus Stop,Mid-Block,Southeast,,30.360264770000000,-97.698477270000000,Capital Metro,2022-08-16
3080,0,0,0,1,11213 Lamar/Braker,232SE,011213,Lamar,Braker,Austin,78753,,Bus Stop,Nearside,Southeast,,30.381679800000000,-97.686359000000000,Capital Metro,2022-08-16
3081,1,0,0,1,315 Braker/Hornsby,S2944,000315,Braker,Hornsby,Austin,78753,,Bus Stop,Farside,Southeast,,30.379968000000000,-97.683300000000000,Capital Metro,2022-08-16
3082,1,0,0,1,751 Braker/Middle Fiskville,S2945,000751,Braker,Middle Fiskville,Austin,78753,,Bus Stop,Mid-Block,Southwest,,30.377630140000000,-97.678404630000000,Capital Metro,2022-08-16
3083,1,0,0,1,833 Braker/Joseph Clayton,S2946,000833,Braker,Joseph Clayton,Austin,78753,,Bus Stop,Nearside,Southwest,,30.376193000000000,-97.674267000000000,Capital Metro,2022-08-16
3087,1,0,0,1,11819 Shropshire/Rotherham,S2950,011819,Shropshire,Rotherham,Austin,78753,,Bus Stop,Nearside,Southeast,,30.378568720000000,-97.659880930000000,Capital Metro,2022-08-16
3088,0,0,0,0,Shropshire/Tobler,S2951,011900,Shropshire,Tobler,Austin,78753,,Bus Stop,Nearside,Southeast,,30.380906000000000,-97.661208000000000,Capital Metro,2022-08-16
3089,0,0,0,0,Thompkins/Tuffit,S2952,012010,Thompkins,Tuffit,Austin,78753,,Bus Stop,Nearside,Southeast,,30.384102850000000,-97.662319610000000,Capital Metro,2022-08-16
3090,0,0,0,0,Thompkins/Peggotty,S2953,012100,Thompkins,Peggotty,Austin,78753,,Bus Stop,Nearside,Southeast,,30.387545000000000,-97.660983000000000,Capital Metro,2022-08-16
3091,1,0,0,1,12215 Thompkins/Yager,403,012215,Thompkins,Yager,Austin,78753,,Bus Stop,Nearside,Southeast,,30.389819270000000,-97.659610100000000,Capital Metro,2022-08-16
3100,0,0,0,1,Stassney/Hummingbird,S3601,000300,Stassney,Hummingbird,Austin,78745,,Bus Stop,Nearside,Northeast,,30.207126000000000,-97.778590000000000,Capital Metro,2022-08-16
3102,1,0,0,1,1026 Stassney/Emerald Forest,S3603,001026,Stassney,Emerald Forest,Austin,78745,,Bus Stop,Nearside,Northeast,,30.210777700000000,-97.786835960000000,Capital Metro,2022-08-16
3103,0,0,0,1,1400 Stassney/Radam,S3604,001400,Stassney,Radam,Austin,78745,,Bus Stop,Farside,Northwest,,30.212318000000000,-97.790956000000000,Capital Metro,2022-08-16
3105,0,0,0,1,Stassney/Cork Path,S3608,002100,Stassney,Cork,Austin,78745,,Bus Stop,Nearside,Northeast,,30.217001830000000,-97.799908500000000,Capital Metro,2022-08-16
3106,0,0,0,0,2400 Stassney/Fernview,S3609,002400,Stassney,Fernview,Austin,78745,,Bus Stop,Nearside,Northeast,,30.218327000000000,-97.803096000000000,Capital Metro,2022-08-16
3107,1,0,0,0,West Gate/Indio,S1042,005309,West Gate,Indio,Austin,78745,,Bus Stop,Nearside,Southeast,,30.222838360000000,-97.805562620000000,Capital Metro,2022-08-16
3174,0,0,0,1,William Cannon/Woodhue,S2783,001400,William Cannon,Woodhue,Austin,78745,,Bus Stop,Mid-Block,Northwest,,30.200741000000000,-97.799450000000000,Capital Metro,2022-08-16
3175,1,2,0,1,1900 William Cannon/Cannonleag,S2784,001900,William Cannon,Cannonleague,Austin,78745,,Bus Stop,Mid-Block,Northwest,,30.202551150000000,-97.804789670000000,Capital Metro,2022-08-16
3177,1,1,0,1,William Cannon/Shier,S2785,002121,William Cannon,Shier,Austin,78745,,Bus Stop,Nearside,Northeast,,30.203522290000000,-97.808471570000000,Capital Metro,2022-08-16
3178,1,1,0,1,2810 William Cannon/Deaton Hil,S2787,002810,William Cannon,Deaton Hill,Austin,78745,,Bus Stop,Nearside,Northeast,,30.208170040000000,-97.817733810000000,Capital Metro,2022-08-16
3179,0,0,0,0,William Cannon/Stage Coach,S2788,003200,William Cannon,Stage Coach,Austin,78745,,Bus Stop,Mid-Block,Northwest,,30.211536000000000,-97.825217000000000,Capital Metro,2022-08-16
3180,1,0,0,1,3316 William Cannon/Lost Valle,S2789,003316,William Cannon,Lost Valley,Austin,78745,,Bus Stop,Nearside,Northeast,,30.212636900000000,-97.827439440000000,Capital Metro,2022-08-16
3182,1,1,0,1,7000 Brodie/Bannockburn,S2790,007000,Brodie,Bannockburn,Austin,78749,,Bus Stop,Nearside,Northwest,,30.213001000000000,-97.831050000000000,Capital Metro,2022-08-16
3183,1,0,0,1,7600 Brodie/Harpers Ferry,S2791,007600,Brodie,Harpers Ferry,Austin,78749,,Bus Stop,Nearside,Northwest,,30.207183270000000,-97.834985850000000,Capital Metro,2022-08-16
3185,0,0,0,0,3706 Eskew/Croftwood,S2793,003706,Eskew,Croftwood,Austin,78749,,Bus Stop,Mid-Block,Northeast,,30.205019000000000,-97.840085000000000,Capital Metro,2022-08-16
3186,0,0,0,1,3910 Eskew/Wakefield,S2794,003910,Eskew,Wakefield,Austin,78749,,Bus Stop,Mid-Block,Northwest,,30.205872080000000,-97.843088300000000,Capital Metro,2022-08-16
3187,0,0,0,1,4200 Eskew/Mauai,S2795,004200,Eskew,Mauai,Austin,78749,,Bus Stop,Farside,Northeast,,30.207821000000000,-97.846452000000000,Capital Metro,2022-08-16
3188,0,0,0,0,4408 Eskew/Copano,S2796,004408,Eskew,Copano,Austin,78749,,Bus Stop,Nearside,Northeast,,30.209422020000000,-97.848776230000000,Capital Metro,2022-08-16
3193,0,0,0,1,Convict Hill/Brush Country,234NB,004601,Convict Hill,Brush Country,Austin,78749,,Bus Stop,Mid-Block,Northwest,,30.217449000000000,-97.846951000000000,Capital Metro,2022-08-16
3196,0,0,0,0,5616 Convict Hill/Wagon Train,S2803,005616,Convict Hill,Wagon Train,Austin,78749,,Bus Stop,Nearside,Northeast,,30.222452510000000,-97.861693480000000,Capital Metro,2022-08-16
3197,1,0,0,1,Convict Hill/John Blocker,S2804,005800,Convict Hill,John Blocker,Austin,78749,,Bus Stop,Nearside,Northeast,,30.223818000000000,-97.864469000000000,Capital Metro,2022-08-16
3206,0,0,0,0,5801 Convict Hill/Cannon Mount,S2814,005801,Convict Hill,Cannon Mountain,Austin,78749,,Bus Stop,Nearside,Southwest,,30.223318000000000,-97.863788000000000,Capital Metro,2022-08-16
3207,0,0,0,0,5701 Convict Hill/Wagon Train,S2815,005701,Convict Hill,Wagon Train,Austin,78749,,Bus Stop,Nearside,Southwest,,30.222491310000000,-97.862055690000000,Capital Metro,2022-08-16
3208,1,0,0,1,5401 Convict Hill/Beckett,S2816,005401,Convict Hill,Beckett,Austin,78749,,Bus Stop,Nearside,Southwest,,30.220475000000000,-97.857980000000000,Capital Metro,2022-08-16
3212,0,0,0,0,7704 Copano/Copperas,S2820,007704,Copano,Copperas,Austin,78749,,Bus Stop,Nearside,Northwest,,30.213341000000000,-97.850551000000000,Capital Metro,2022-08-16
3213,0,0,0,1,7814 Copano/Sarasota,S2821,007814,Copano,Sarasota,Austin,78749,,Bus Stop,Nearside,Northwest,,30.210949120000000,-97.849580190000000,Capital Metro,2022-08-16
3214,1,0,0,1,4403 Eskew/Copano,S2822,004403,Eskew,Copano,Austin,78749,,Bus Stop,Mid-Block,Southeast,,30.209294000000000,-97.848453000000000,Capital Metro,2022-08-16
3215,1,0,0,1,Eskew/Mauai,S2823,004200,Eskew,Mauai,Austin,78749,,Bus Stop,Nearside,Northwest,,30.207733370000000,-97.846600890000000,Capital Metro,2022-08-16
3216,0,0,0,1,3911 Eskew/Tree House,S2824,003911,Eskew,Tree House,Austin,78749,,Bus Stop,Mid-Block,Southeast,,30.205755000000000,-97.843159000000000,Capital Metro,2022-08-16
3217,1,0,0,1,3709 Eskew/Croftwood,S2825,003709,Eskew,Croftwood,Austin,78749,,Bus Stop,Mid-Block,Southeast,,30.204892430000000,-97.840164630000000,Capital Metro,2022-08-16
3220,1,0,0,1,7613 Brodie/Harpers Ferry,S2827,007613,Brodie,Harpers Ferry,Austin,78745,,Bus Stop,Nearside,Southeast,,30.206735540000000,-97.834965030000000,Capital Metro,2022-08-16
3221,0,0,0,1,7201 Brodie/Convict Hill,S2828,007201,Brodie,Convict Hill,Austin,78745,,Bus Stop,Nearside,Southeast,,30.211188000000000,-97.831853000000000,Capital Metro,2022-08-16
3223,1,1,0,1,3421 William Cannon/Brodie,S2829,003421,William Cannon,Brodie,Austin,78745,,Bus Stop,Mid-Block,Southeast,,30.213228970000000,-97.829481260000000,Capital Metro,2022-08-16
3224,0,0,0,1,3207 William Cannon/Stagecoach,S2830,003207,William Cannon,Stagecoach,Austin,78745,,Bus Stop,Mid-Block,Southeast,,30.210944000000000,-97.824550000000000,Capital Metro,2022-08-16
3226,1,1,0,1,2701 William Cannon/West Gate,434SW,002701,William Cannon,West Gate,Austin,78745,,Bus Stop,Nearside,Southwest,,30.207196850000000,-97.815777950000000,Capital Metro,2022-08-16
3229,1,0,0,1,1401 William Cannon/Woodhue,S2834,001401,William Cannon,Woodhue,Austin,78745,,Bus Stop,Nearside,Southwest,,30.200295000000000,-97.799002000000000,Capital Metro,2022-08-16
3230,1,1,0,0,1107 William Cannon/Mount Carr,S2835,001107,William Cannon,Mount Carrell,Austin,78745,,Bus Stop,Nearside,Southwest,,30.199251160000000,-97.795196050000000,Capital Metro,2022-08-16
3231,1,0,0,1,1011 William Cannon/Emerald Fo,S2836,001011,William Cannon,Emerald Forest,Austin,78745,,Bus Stop,Farside,Southeast,,30.199075000000000,-97.793338000000000,Capital Metro,2022-08-16
3234,2,2,0,1,401 William Cannon/Bill Hughes,S2839,000401,William Cannon,Bill Hughes,Austin,78745,,Bus Stop,Nearside,Southwest,,30.195674120000000,-97.785337380000000,Capital Metro,2022-08-16
3238,1,0,0,0,Travis Correctional Facility,3,003618,Bill Price,FM 973,Del Valle,78617,,Bus Stop,Nearside,Southwest,,30.197840000000000,-97.645546000000000,Capital Metro,2022-08-16
3240,1,1,0,1,3103 SH 71/Cheviot,S1277,003103,SH 71,Cheviot,Austin,78617,,Bus Stop,Farside,Northwest,,30.205035160000000,-97.642588910000000,Capital Metro,2022-08-16
3241,1,0,0,1,2777 SH 71/Golf Course,S1278,002777,SH 71,Golf Course,Austin,78617,None,Bus Stop,Nearside,Northeast,,30.210895160000000,-97.654067350000000,Capital Metro,2022-08-16
3247,1,0,0,1,7200 Riverside/Yellow Jacket,S1282,007200,Riverside,Yellow Jacket,Austin,78741,,Bus Stop,Nearside,Northeast,,30.221045000000000,-97.694680000000000,Capital Metro,2022-08-16
3248,1,1,0,1,6810 Riverside/Frontier Valley,S1283,006810,Riverside,Frontier Valley,Austin,78741,,Bus Stop,Farside,Northwest,,30.222831020000000,-97.698093920000000,Capital Metro,2022-08-16
3249,1,2,0,1,6600 Riverside/Vargas,S1294,006600,Riverside,Vargas,Austin,78741,,Bus Stop,Nearside,Northeast,,30.224038000000000,-97.700825000000000,Capital Metro,2022-08-16
3253,1,2,0,1,Montopolis/Santos,S1004,001500,Montopolis,Santos,Austin,78741,,Bus Stop,Nearside,Southeast,,30.228669690000000,-97.700988870000000,Capital Metro,2022-08-16
3254,1,0,0,1,1207 Montopolis/Larch,S1005,001207,Montopolis,Larch,Austin,78741,,Bus Stop,Mid-Block,Northeast,,30.232656000000000,-97.698459000000000,Capital Metro,2022-08-16
3255,0,0,0,0,911 Montopolis/Cirulo de Amist,S2769,000911,Montopolis,Cirulo de Amistad,Austin,78741,,Bus Stop,Farside,Northeast,,30.234793970000000,-97.697069300000000,Capital Metro,2022-08-16
3256,0,0,0,1,Montopolis/Monsanto,S1007,000560,Montopolis,Monsanto,Austin,78741,,Bus Stop,Nearside,Southeast,,30.238996000000000,-97.694369000000000,Capital Metro,2022-08-16
3259,1,0,0,1,821 Airport/Glissman,S2772,000821,Airport,Glissman,Austin,78721,,Bus Stop,Mid-Block,Northeast,,30.256542000000000,-97.692840000000000,Capital Metro,2022-08-16
3260,1,2,0,1,1123 Airport/Springdale,81SE,001123,Airport,Springdale,Austin,78721,,Bus Stop,Nearside,Southeast,,30.265370000000000,-97.695320000000000,Capital Metro,2022-08-16
3261,0,0,0,0,1135 Airport/Goodwin,S1012,001135,Airport,Goodwin,Austin,78721,,Bus Stop,Farside,Northeast,,30.268480000000000,-97.696260000000000,Capital Metro,2022-08-16
3262,1,1,0,1,1149 Airport/Oak Springs,S1013,001149,Airport,Oak Springs,Austin,78721,,Bus Stop,Nearside,Southeast,,30.273350000000000,-97.697730000000000,Capital Metro,2022-08-16
3266,1,0,0,1,1835 Airport/Martin Luther Kin,S1017,001835,Airport,Martin Luther King,Austin,78721,,Bus Stop,Nearside,Southeast,,30.282339350000000,-97.703722210000000,Capital Metro,2022-08-16
3271,1,0,0,1,4335 Airport/Parkwood,S1020,004335,Airport,Parkwood,Austin,78722,,Bus Stop,Nearside,Northeast,,30.300410020000000,-97.712459930000000,Capital Metro,2022-08-16
3272,1,1,0,1,4613 Airport/46Th,S1021,004613,Airport,46Th,Austin,78751,,Bus Stop,Farside,Northeast,,30.305369000000000,-97.715770000000000,Capital Metro,2022-08-16
3273,1,0,0,1,4821 Airport/48Th Half,S1022,004821,Airport,48Th Half,Austin,78751,,Bus Stop,Mid-Block,Northeast,,30.308809060000000,-97.715516710000000,Capital Metro,2022-08-16
3276,1,0,0,1,Huntland/Airport,S2777,000200,Huntland,Airport,Austin,78752,,Bus Stop,Nearside,Northeast,,30.330440000000000,-97.715281000000000,Capital Metro,2022-08-16
3278,0,0,0,1,Anderson/Watson,S1414,001011,Anderson,Watson,Austin,78757,,Bus Stop,Nearside,Northeast,,30.349206320000000,-97.716025090000000,Capital Metro,2022-08-16
3279,1,2,0,1,Anderson/Lazy,S1412,001500,Anderson,Lazy,Austin,78757,,Bus Stop,Mid-Block,Northwest,,30.351463000000000,-97.720782000000000,Capital Metro,2022-08-16
3281,0,0,0,1,2114 Anderson/Hardy,S1940,002114,Anderson,Hardy,Austin,78757,,Bus Stop,Mid-Block,Northwest,,30.354997270000000,-97.728269450000000,Capital Metro,2022-08-16
3284,0,0,0,0,7905 Anderson Square/Anderson,S1909,007905,Anderson Square,Anderson,Austin,78757,,Bus Stop,Mid-Block,Northeast,,30.350354720000000,-97.716448040000000,Capital Metro,2022-08-16
3285,0,0,0,0,8027 Anderson Square/Research,S1910,008027,Anderson Square,Research,Austin,78757,,Bus Stop,Nearside,Southeast,,30.352341320000000,-97.715154120000000,Capital Metro,2022-08-16
3290,1,2,0,1,4600 Airport/46Th,S1026,004600,Airport,46Th,Austin,78751,,Bus Stop,Nearside,Northwest,,30.305103000000000,-97.716029000000000,Capital Metro,2022-08-16
3291,1,0,0,1,4328 Airport/Crestwood,S1027,004328,Airport,Crestwood,Austin,78722,,Bus Stop,Farside,Southeast,,30.299909440000000,-97.712142480000000,Capital Metro,2022-08-16
3293,1,0,0,1,3822 Airport/38Th Half,S1029,003822,Airport,38Th Half,Austin,78722,,Bus Stop,Mid-Block,Southwest,,30.288136280000000,-97.707261980000000,Capital Metro,2022-08-16
3295,0,0,0,0,2204 Airport/Manor,S1030,002204,Airport,Manor,Austin,78722,,Bus Stop,Mid-Block,Southwest,,30.285561000000000,-97.706075000000000,Capital Metro,2022-08-16
3296,1,0,0,1,1900 Airport/Martin Luther Kin,S1031,001900,Airport,Martin Luther King,Austin,78722,,Bus Stop,Nearside,Northwest,,30.282693840000000,-97.704221700000000,Capital Metro,2022-08-16
3297,0,0,0,1,1400 Airport/14Th Half,S1032,001400,Airport,14Th Half,Austin,78702,,Bus Stop,Nearside,Northwest,,30.279033000000000,-97.701939000000000,Capital Metro,2022-08-16
3298,1,0,0,1,1198 Airport/12Th,S1033,001198,Airport,12Th,Austin,78702,,Bus Stop,Farside,Southwest,,30.276489100000000,-97.700213210000000,Capital Metro,2022-08-16
3299,2,2,0,2,1144 Airport/Oak Springs,S2763,001144,Airport,Oak Springs,Austin,78702,,Bus Stop,Mid-Block,Southwest,,30.272520000000000,-97.697750000000000,Capital Metro,2022-08-16
3300,0,0,0,1,1134 Airport/Goodwin,S1035,001134,Airport,Goodwin,Austin,78702,,Bus Stop,Nearside,Northwest,,30.268330000000000,-97.696430000000000,Capital Metro,2022-08-16
3302,1,1,0,1,Airport/Shady Lane,S2764,001000,Airport,Shady,Austin,78702,,Bus Stop,Nearside,Northwest,,30.259360000000000,-97.693770000000000,Capital Metro,2022-08-16
3303,1,0,0,1,760 Airport/Glissman,S2765,000760,Airport,Glissman,Austin,78702,,Bus Stop,Mid-Block,Southwest,,30.254460000000000,-97.692800000000000,Capital Metro,2022-08-16
3304,1,0,0,1,302 Montopolis/Del Monte,284NW,000302,Montopolis,Del Monte,Austin,78741,,Bus Stop,Farside,Southwest,,30.242008000000000,-97.692486000000000,Capital Metro,2022-08-16
3306,1,0,0,1,Montopolis/Walker,S1039,000600,Montopolis,Walker,Austin,78741,,Bus Stop,Nearside,Northwest,,30.238732330000000,-97.694735810000000,Capital Metro,2022-08-16
3308,1,0,0,1,900 Montopolis/Felix,S1041,000900,Montopolis,Felix,Austin,78741,,Bus Stop,Nearside,Northwest,,30.235454040000000,-97.696831320000000,Capital Metro,2022-08-16
3310,1,2,0,1,1412 Montopolis/Marigold,S2767,001412,Montopolis,Marigold,Austin,78741,,Bus Stop,Mid-Block,Southwest,,30.229409000000000,-97.700695000000000,Capital Metro,2022-08-16
3311,1,1,0,1,1814 Montopolis/Kasper,S1116,001814,Montopolis,Kasper,Austin,78741,,Bus Stop,Nearside,Northwest,,30.225820680000000,-97.702984520000000,Capital Metro,2022-08-16
3315,0,0,0,1,6605 Riverside/Vargas,S1293,006605,Riverside,Vargas,Austin,78741,,Bus Stop,Farside,Southeast,,30.223718000000000,-97.700756000000000,Capital Metro,2022-08-16
3316,0,0,0,0,6903 Riverside/Maxwell,S1292,006903,Riverside,Maxwell,Austin,78741,,Bus Stop,Farside,Southeast,,30.222269950000000,-97.697492770000000,Capital Metro,2022-08-16
3317,1,1,0,1,Riverside/Yellow Jacket,S1274,007200,Riverside,Yellow Jacket,Austin,78741,,Bus Stop,Mid-Block,Southeast,,30.220770000000000,-97.694749000000000,Capital Metro,2022-08-16
3318,1,0,0,1,Riverside/Uphill,S1275,007400,Riverside,Uphill,Austin,78741,None,Bus Stop,Farside,Southeast,,30.219598520000000,-97.692736410000000,Capital Metro,2022-08-16
3323,0,0,0,1,3320 FM 973/Sh 71,S1285,003320,973,71,Austin,78617,None,Bus Stop,Mid-Block,Southwest,,30.200884130000000,-97.640493420000000,Capital Metro,2022-08-16
3324,1,1,0,1,3518 Bill Price/Fm 973,S3222,003518,Bill Price,FM 973,Del Valle,78617,,Bus Stop,Mid-Block,Southwest,,30.198800000000000,-97.642815000000000,Capital Metro,2022-08-16
3337,2,1,0,1,2730 7Th/Pleasant Valley,64NBF,002730,7Th,Pleasant Valley,Austin,78702,,Bus Stop,Mid-Block,Northwest,,30.260366080000000,-97.710025330000000,Capital Metro,2022-08-16
